pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats
RobiAl02,allen-robinson-1,00-0031428,Allen Robinson,WR,2014,2,61,JAX,penn st.,75.0,220.0,4.6,39.0,127.0,,7.0,4.0,,,,,,6.0,36.0,0.0,177.0,2479.0,17.0,48.0,18.0,139.0,1,0,8,False,skill_pass,False,True,False,False
GilyMa00,mardy-gilyard-1,00-0027700,Mardy Gilyard,WR,2010,4,99,STL,cincinnati,72.0,187.0,4.61,39.0,116.0,,6.92,4.4,,,,,,7.0,26.0,1.0,204.0,3003.0,25.0,1.0,1.0,19.0,0,0,0,False,skill_pass,False,True,False,False
BrisDe00,dezmon-briscoe-1,00-0027789,Dezmon Briscoe,WR,2010,6,191,CIN,kansas,74.0,207.0,4.66,33.0,115.0,9.0,7.1,4.57,,,,,,4.0,37.0,1.0,217.0,3232.0,31.0,4.0,,25.0,0,0,0,False,skill_pass,False,False,False,False
LaFeBr00,brandon-lafell-1,00-0027681,Brandon LaFell,WR,2010,3,78,CAR,louisiana state,74.0,211.0,4.58,36.0,115.0,,6.81,4.23,,,,,,8.0,37.0,1.0,175.0,2517.0,25.0,43.0,19.0,125.0,0,0,5,False,skill_pass,False,True,False,False
HamiCo00,cobi-hamilton-1,00-0030290,Cobi Hamilton,WR,2013,6,197,CIN,arkansas,74.0,212.0,4.56,29.5,107.0,11.0,,4.31,,,,,,1.0,-8.0,0.0,175.0,2854.0,18.0,2.0,0.0,14.0,0,0,1,False,skill_pass,False,True,False,False
KingTa00,tavarres-king-1,00-0030091,Tavarres King,WR,2013,5,161,DEN,georgia,72.0,189.0,4.47,36.5,123.0,11.0,6.91,4.33,,,,,,3.0,5.0,0.0,136.0,2602.0,21.0,2.0,,17.0,0,0,0,False,skill_pass,False,False,False,False
StilKe00,kenny-stills-1,00-0030085,Kenny Stills,WR,2013,5,144,NOR,oklahoma,72.0,194.0,4.38,33.5,124.0,16.0,,4.35,,,,,,3.0,23.0,0.0,204.0,2594.0,24.0,35.0,14.0,130.0,0,0,5,False,skill_pass,False,True,False,False
HarpCh00,chris-harper-2,00-0030077,Chris Harper,WR,2013,4,123,SEA,kansas st.,73.0,229.0,4.55,35.5,116.0,20.0,6.89,4.39,,,,,,8.0,45.0,0.0,123.0,1734.0,12.0,0.0,,4.0,0,0,0,False,skill_pass,False,False,False,False
BerrBr00,braxton-berrios-1,00-0034419,Braxton Berrios,WR,2018,6,210,NWE,miami,69.0,184.0,,,,11.0,,,1.0,1.0,17.0,0.0,0.0,5.0,81.0,0.0,99.0,1166.0,14.0,11.0,,91.0,0,1,0,False,skill_pass,False,True,False,False
NautIs00,isaac-nauta-1,00-0035539,Isaac Nauta,TE,2019,7,224,DET,georgia,75.0,244.0,4.91,28.0,,19.0,7.45,4.43,,,,,,0.0,31.0,1.0,68.0,905.0,8.0,0.0,0.0,13.0,0,0,0,False,skill_pass,False,True,False,False
CoopAm00,amari-cooper-1,00-0031544,Amari Cooper,WR,2015,1,4,OAK,alabama,73.0,211.0,4.42,33.0,120.0,,6.71,3.98,,,,,,6.0,51.0,0.0,228.0,3463.0,31.0,66.0,22.0,154.0,5,0,9,False,skill_pass,False,True,False,False
AustTa00,tavon-austin-1,00-0030525,Tavon Austin,WR,2013,1,8,STL,west virginia,68.0,174.0,4.34,32.0,120.0,14.0,,4.01,,,,,,109.0,1031.0,6.0,288.0,3413.0,29.0,26.0,22.0,113.0,0,0,4,False,skill_pass,False,True,False,False
JoneT.00,tj-jones-2,00-0031189,T.J. Jones,WR,2014,6,189,DET,notre dame,72.0,188.0,4.46,33.0,119.0,,6.82,4.27,,,,,,10.0,75.0,2.0,181.0,2429.0,19.0,7.0,7.0,45.0,0,0,0,False,skill_pass,False,True,False,False
RobiKe00,kevin-robinson-1,00-0026322,Kevin Robinson,WR,2008,6,182,KAN,utah st.,71.0,202.0,4.69,27.5,115.0,,7.31,4.77,,,,,,121.0,796.0,8.0,35.0,334.0,3.0,0.0,0.0,8.0,0,0,0,False,skill_pass,False,True,False,False
MallRy00,ryan-mallett-1,00-0028012,Ryan Mallett,QB,2011,3,74,NWE,arkansas,79.0,253.0,5.37,24.0,103.0,,,,552.0,955.0,8385.0,69.0,24.0,135.0,-141.0,7.0,,,,4.0,0.0,21.0,0,0,0,False,skill_pass,False,True,False,False
LyncAr00,arthur-lynch-1,00-0031286,Arthur Lynch,TE,2014,5,155,MIA,georgia,77.0,258.0,4.82,29.5,116.0,28.0,7.38,4.35,1.0,1.0,16.0,0.0,0.0,,,,56.0,907.0,8.0,,,,0,0,0,False,skill_pass,True,False,False,False
StreDe00,devin-street-1,00-0031310,Devin Street,WR,2014,5,146,DAL,pittsburgh,75.0,198.0,4.55,37.0,124.0,,6.89,4.01,,,,,,11.0,77.0,0.0,202.0,2901.0,16.0,1.0,1.0,36.0,0,0,0,False,skill_pass,False,True,False,False
ThomSl00,sloan-thomas-1,00-0022686,Sloan Thomas,WR,2004,7,211,HOU,texas,73.0,203.0,4.5,,,,,,693.0,1248.0,9003.0,53.0,39.0,495.0,1359.0,24.0,2.0,11.0,1.0,0.0,,1.0,0,0,0,False,skill_pass,False,True,False,False
SmitGe00,geno-smith-1,00-0030565,Geno Smith,QB,2013,2,39,NYJ,west virginia,74.0,218.0,4.58,33.5,124.0,,,,988.0,1465.0,11662.0,98.0,21.0,245.0,342.0,4.0,,,,57.0,12.0,109.0,2,0,5,False,skill_pass,False,True,False,False
PettDa00,dante-pettis-1,00-0034860,Dante Pettis,WR,2018,2,44,SFO,washington,72.0,186.0,,,,,,,3.0,5.0,125.0,1.0,0.0,4.0,42.0,0.0,163.0,2256.0,24.0,11.0,5.0,66.0,0,0,0,False,skill_pass,False,True,False,False
EscoGa00,gavin-escobar-1,00-0030544,Gavin Escobar,TE,2013,2,47,DAL,san diego st.,78.0,254.0,4.84,32.0,114.0,,7.07,4.31,,,,,,2.0,7.0,0.0,122.0,1646.0,17.0,2.0,2.0,64.0,0,0,0,False,skill_pass,False,True,False,False
SmitLe00,lee-smith-2,00-0028097,Lee Smith,TE,2011,5,159,NWE,marshall,78.0,266.0,4.94,29.0,108.0,25.0,7.13,4.28,,,,,,1.0,0.0,0.0,75.0,791.0,3.0,5.0,,149.0,0,0,4,False,skill_pass,False,False,False,False
DaviCo03,corey-davis-3,00-0033871,Corey Davis,WR,2017,1,5,TEN,western michigan,75.0,209.0,,,,,,,2.0,2.0,40.0,0.0,0.0,3.0,13.0,0.0,332.0,5285.0,52.0,31.0,24.0,78.0,0,0,5,False,skill_pass,False,True,False,False
McBrTr00,,00-0032123,Tre McBride,WR,2015,7,245,TEN,william & mary,72.0,210.0,4.41,38.0,122.0,16.0,6.96,4.08,,,,,,3.0,72.0,1.0,164.0,2098.0,10.0,1.0,0.0,17.0,0,0,0,False,skill_pass,False,False,False,False
DaviFr01,fred-davis-1,00-0026188,Fred Davis,TE,2008,2,48,WAS,southern california,75.0,255.0,4.68,,,24.0,,,16.0,26.0,312.0,2.0,1.0,5.0,-15.0,0.0,,,,14.0,14.0,72.0,0,0,3,False,skill_pass,False,True,False,True
ValdMa00,marquez-valdes-scantling-1,00-0034272,Marquez Valdes-Scantling,WR,2018,5,174,GNB,south florida,76.0,206.0,4.37,30.5,124.0,15.0,,,,,,,,10.0,112.0,1.0,119.0,1832.0,12.0,29.0,18.0,116.0,0,0,5,False,skill_pass,False,True,False,False
SmitJu00,juju-smith-1,00-0033857,JuJu Smith-Schuster,WR,2017,2,62,PIT,southern california,73.0,215.0,4.54,32.5,120.0,15.0,,,,,,,,8.0,34.0,0.0,213.0,3092.0,25.0,43.0,30.0,121.0,1,0,4,False,skill_pass,False,True,False,False
CoreCo00,cody-core-1,00-0032795,Cody Core,WR,2016,6,199,CIN,mississippi,75.0,205.0,4.47,31.5,119.0,14.0,,,,,,,,5.0,87.0,0.0,83.0,1297.0,10.0,3.0,3.0,51.0,0,0,0,False,skill_pass,False,True,False,False
FullCo00,corey-fuller-2,00-0030095,Corey Fuller,WR,2013,6,171,DET,virginia tech,74.0,204.0,4.43,31.5,120.0,12.0,,,,,,,,1.0,10.0,0.0,45.0,834.0,6.0,3.0,3.0,28.0,0,0,0,False,skill_pass,False,True,False,False
HamiDa01,daesean-hamilton-1,00-0034370,DaeSean Hamilton,WR,2018,4,113,DEN,penn st.,73.0,203.0,,34.5,118.0,,6.84,4.15,,,,,,10.0,22.0,0.0,214.0,2842.0,18.0,6.0,6.0,46.0,0,0,0,False,skill_pass,False,True,False,False
HardMe00,mecole-hardman-1,00-0035140,Mecole Hardman,WR,2019,2,56,KAN,georgia,70.0,187.0,4.33,36.5,119.0,17.0,,,,,,,,13.0,97.0,2.0,59.0,950.0,11.0,23.0,23.0,82.0,1,0,0,False,skill_pass,False,True,False,False
HuffJo00,josh-huff-1,00-0030990,Josh Huff,WR,2014,3,86,PHI,oregon,71.0,206.0,4.51,35.5,116.0,14.0,,,,,,,,18.0,242.0,2.0,144.0,2366.0,24.0,6.0,6.0,37.0,0,0,0,False,skill_pass,False,True,False,False
FuncDe00,devin-funchess-1,00-0032055,Devin Funchess,WR,2015,2,41,CAR,michigan,76.0,232.0,4.7,38.5,122.0,17.0,,,,,,,,8.0,23.0,0.0,126.0,1715.0,15.0,20.0,20.0,62.0,0,0,2,False,skill_pass,False,True,False,False
HaskDw00,dwayne-haskins-1,00-0035232,Dwayne Haskins,QB,2019,1,15,WAS,ohio st.,75.0,231.0,5.04,28.5,,,,,411.0,588.0,5316.0,53.0,9.0,103.0,194.0,4.0,,,,4.0,4.0,16.0,0,0,0,False,skill_pass,False,True,False,False
FloyMi00,michael-floyd-1,00-0029638,Michael Floyd,WR,2012,1,13,ARI,notre dame,75.0,220.0,4.4,36.5,122.0,16.0,,,,,,,,4.0,30.0,1.0,271.0,3686.0,37.0,28.0,27.0,102.0,0,0,3,False,skill_pass,False,True,False,False
EbroEr00,eric-ebron-1,00-0031387,Eric Ebron,TE,2014,1,10,DET,north carolina,76.0,250.0,4.6,32.0,120.0,24.0,,,,,,,,2.0,7.0,0.0,112.0,1805.0,8.0,29.0,15.0,106.0,1,0,4,False,skill_pass,False,True,False,False
ColeCo00,corey-coleman-1,00-0032966,Corey Coleman,WR,2016,1,15,CLE,baylor,71.0,194.0,4.42,40.5,129.0,17.0,,,,,,,,33.0,164.0,1.0,173.0,3009.0,33.0,6.0,5.0,27.0,0,0,2,False,skill_pass,False,True,False,False
BennAr00,arrelious-benn-1,00-0027654,Arrelious Benn,WR,2010,2,39,TAM,illinois,73.0,219.0,4.57,37.0,118.0,20.0,,,,,,,,62.0,282.0,3.0,159.0,2221.0,7.0,8.0,7.0,61.0,0,0,2,False,skill_pass,False,True,False,False
JeffD.00,dc-jefferson-1,00-0030291,D.C. Jefferson,TE,2013,7,219,ARI,rutgers,78.0,255.0,4.97,,,3.0,,,0.0,2.0,0.0,0.0,0.0,,,,47.0,560.0,2.0,0.0,0.0,4.0,0,0,0,False,skill_pass,False,True,False,False
CharDJ00,dj-chark-1,00-0034777,DJ Chark,WR,2018,2,61,JAX,louisiana state,75.0,199.0,4.34,40.0,129.0,16.0,,,,,,,,25.0,264.0,4.0,66.0,1351.0,6.0,21.0,13.0,76.0,1,0,4,False,skill_pass,False,True,False,False
CunnB.00,bj-cunningham-1,00-0029564,B.J. Cunningham,WR,2012,6,183,MIA,michigan st.,73.0,211.0,4.52,31.5,116.0,12.0,7.1,,,,,,,8.0,82.0,0.0,218.0,3086.0,25.0,0.0,,2.0,0,0,0,False,skill_pass,False,True,False,False
McClRa00,ray-ray-mccloud-1,00-0034407,Ray-Ray McCloud,WR,2018,6,187,BUF,clemson,69.0,190.0,4.53,34.5,113.0,13.0,,,,,,,,18.0,106.0,0.0,127.0,1226.0,4.0,14.0,0.0,100.0,0,0,1,False,skill_pass,False,True,False,False
LeexMa00,marqise-lee-1,00-0031431,Marqise Lee,WR,2014,2,39,JAX,southern california,72.0,192.0,4.52,38.0,127.0,,,4.01,,,,,,24.0,146.0,0.0,248.0,3655.0,29.0,17.0,17.0,59.0,0,0,2,False,skill_pass,False,True,False,False
ColeSt00,stacy-coley-1,00-0033968,Stacy Coley,WR,2017,7,219,MIN,miami,73.0,195.0,4.45,34.0,122.0,10.0,,,,,,,,8.0,125.0,1.0,167.0,2222.0,20.0,0.0,0.0,7.0,0,0,0,False,skill_pass,False,True,False,False
DarbAm00,amara-darboh-1,00-0033937,Amara Darboh,WR,2017,3,106,SEA,michigan,74.0,214.0,4.45,36.0,124.0,17.0,,,,,,,,2.0,2.0,0.0,151.0,2062.0,14.0,1.0,1.0,16.0,0,0,0,False,skill_pass,False,True,False,False
WilsTy00,tyler-wilson-1,00-0030568,Tyler Wilson,QB,2013,4,112,OAK,arkansas,74.0,215.0,4.95,28.5,112.0,,7.22,4.39,593.0,948.0,7765.0,52.0,26.0,110.0,-44.0,4.0,,,,,,,0,0,0,False,skill_pass,True,True,False,False
RyanSe00,sean-ryan-1,00-0022817,Sean Ryan,TE,2004,5,144,DAL,boston col.,76.0,268.0,4.97,32.5,115.0,22.0,,,,,,,,2.0,26.0,0.0,80.0,1033.0,4.0,1.0,0.0,53.0,0,0,0,False,skill_pass,False,True,False,False
BeatC.00,cj-beathard-1,00-0033936,C.J. Beathard,QB,2017,3,104,SFO,iowa,74.0,219.0,,31.0,113.0,,,,454.0,782.0,5562.0,40.0,19.0,224.0,429.0,10.0,,,,9.0,8.0,32.0,0,0,0,False,skill_pass,False,True,False,False
JenkA.00,aj-jenkins-1,00-0029654,A.J. Jenkins,WR,2012,1,30,SFO,illinois,72.0,190.0,4.37,38.5,124.0,12.0,,,,,,,,6.0,25.0,0.0,167.0,2432.0,19.0,2.0,0.0,28.0,0,0,0,False,skill_pass,False,True,False,False
EtliDa00,danny-etling-1,00-0034423,Danny Etling,QB,2018,7,219,NWE,louisiana state,74.0,222.0,4.76,30.5,114.0,,7.09,4.37,563.0,973.0,7076.0,43.0,19.0,201.0,70.0,7.0,,,,,,,0,0,0,False,skill_pass,True,True,False,False
SudfNa00,nate-sudfeld-1,00-0032792,Nate Sudfeld,QB,2016,6,187,WAS,indiana,78.0,234.0,5.02,29.0,105.0,,,,593.0,983.0,7879.0,61.0,20.0,135.0,132.0,8.0,,,,1.0,,6.0,0,0,0,False,skill_pass,False,True,False,False
CanfSe00,sean-canfield-1,00-0027830,Sean Canfield,QB,2010,7,239,NOR,oregon st.,76.0,223.0,4.93,29.5,100.0,,7.26,4.39,552.0,861.0,5970.0,38.0,26.0,93.0,-313.0,3.0,,,,,,,0,0,0,False,skill_pass,True,True,False,False
WyliDe00,devon-wylie-1,00-0029274,Devon Wylie,WR,2012,4,107,KAN,fresno st.,69.0,187.0,4.36,39.0,123.0,17.0,,,,,,,,18.0,118.0,0.0,98.0,1327.0,8.0,0.0,0.0,8.0,0,0,0,False,skill_pass,False,True,False,False
JohnRo05,ronald-johnson-2,00-0028120,Ronald Johnson,WR,2011,6,182,SFO,southern california,71.0,199.0,4.46,,,16.0,,,0.0,1.0,0.0,0.0,0.0,16.0,88.0,0.0,138.0,1750.0,20.0,,,,0,0,0,False,skill_pass,True,True,False,False
JoneCa01,cardale-jones-1,00-0033098,Cardale Jones,QB,2016,4,139,BUF,ohio st.,77.0,253.0,4.81,36.0,,,,,167.0,270.0,2323.0,15.0,7.0,153.0,617.0,4.0,,,,0.0,0.0,1.0,0,0,0,False,skill_pass,False,True,False,False
McCoCo00,colt-mccoy-1,00-0027688,Colt McCoy,QB,2010,3,85,CLE,texas,73.0,216.0,4.79,,114.0,,,,1157.0,1645.0,13253.0,112.0,45.0,447.0,1571.0,20.0,,,,17.0,9.0,56.0,0,0,2,False,skill_pass,False,True,False,False
HarnCh00,chandler-harnish-1,00-0029554,Chandler Harnish,QB,2012,7,253,IND,northern illinois,74.0,219.0,4.68,32.5,112.0,,6.78,4.15,678.0,1091.0,8846.0,67.0,26.0,521.0,2835.0,23.0,,,,,,,0,0,0,False,skill_pass,True,True,False,False
SharTa00,tajae-sharpe-1,00-0032778,Tajae Sharpe,WR,2016,5,140,TEN,massachusetts,74.0,194.0,4.55,33.5,114.0,11.0,,,,,,,,4.0,11.0,0.0,277.0,3486.0,16.0,12.0,11.0,66.0,0,0,3,False,skill_pass,False,True,False,False
LouiRi00,ricardo-louis-1,00-0033079,Ricardo Louis,WR,2016,4,114,CLE,auburn,74.0,215.0,4.43,38.0,132.0,18.0,,,,,,,,68.0,578.0,2.0,98.0,1338.0,8.0,3.0,3.0,32.0,0,0,1,False,skill_pass,False,True,False,False
LeexTa00,tanner-lee-1,00-0034416,Tanner Lee,QB,2018,6,203,JAX,nebraska,76.0,218.0,4.98,32.0,115.0,,7.0,4.41,574.0,1040.0,6744.0,46.0,37.0,89.0,-384.0,2.0,,,,,,,0,0,0,False,skill_pass,True,True,False,False
NelsJJ00,,00-0032112,JJ Nelson,WR,2015,5,159,ARI,ala-birmingham,70.0,156.0,4.28,36.0,127.0,,7.02,4.15,,,,,,18.0,90.0,1.0,116.0,2273.0,20.0,12.0,12.0,58.0,0,0,0,False,skill_pass,False,True,False,False
HiggRa00,rashard-higgins-1,00-0032977,Rashard Higgins,WR,2016,5,172,CLE,colorado st.,73.0,196.0,4.64,32.0,116.0,13.0,,,,,,,,1.0,20.0,0.0,239.0,3649.0,31.0,13.0,13.0,85.0,0,0,0,False,skill_pass,False,True,False,False
AdamDa01,davante-adams-1,00-0031381,Davante Adams,WR,2014,2,53,GNB,fresno st.,73.0,212.0,4.56,39.5,123.0,14.0,6.82,4.3,,,,,,,,,233.0,3030.0,38.0,92.0,59.0,178.0,6,3,10,False,skill_pass,False,False,False,False
AndrMa00,mark-andrews-1,00-0034753,Mark Andrews,TE,2018,3,86,BAL,oklahoma,77.0,256.0,4.67,31.0,113.0,17.0,7.34,4.38,,,,,,,,,112.0,1765.0,22.0,51.0,51.0,121.0,3,1,3,False,skill_pass,False,False,False,False
NiklTr00,troy-niklas-1,00-0031044,Troy Niklas,TE,2014,2,52,ARI,notre dame,78.0,270.0,4.84,32.0,114.0,27.0,7.57,4.55,,,,,,,,,37.0,573.0,6.0,1.0,1.0,41.0,0,0,1,False,skill_pass,False,False,False,False
BravDa00,daniel-braverman-1,00-0032801,Daniel Braverman,WR,2016,7,230,CHI,western michigan,,,,,,,,,1.0,1.0,11.0,0.0,0.0,12.0,76.0,2.0,212.0,2499.0,19.0,0.0,0.0,3.0,0,0,0,False,skill_pass,False,True,True,False
DuarTh00,thomas-duarte-1,00-0033061,Thomas Duarte,TE,2016,7,231,MIA,ucla,74.0,231.0,4.72,33.5,118.0,12.0,6.97,4.24,,,,,,,,,97.0,1626.0,17.0,0.0,0.0,1.0,0,0,0,False,skill_pass,False,False,False,False
RandRu00,rueben-randle-1,00-0029262,Rueben Randle,WR,2012,2,63,NYG,louisiana state,75.0,210.0,4.55,31.0,121.0,15.0,6.99,4.36,,,,,,,,,97.0,1634.0,13.0,21.0,21.0,64.0,0,0,2,False,skill_pass,False,False,False,False
GesiMi00,mike-gesicki-1,00-0034829,Mike Gesicki,TE,2018,2,42,MIA,penn st.,77.0,247.0,4.54,41.5,129.0,22.0,6.76,4.1,,,,,,,,,129.0,1481.0,15.0,28.0,19.0,128.0,0,0,2,False,skill_pass,False,False,False,False
SaunJa00,jalen-saunders-1,00-0031053,Jalen Saunders,WR,2014,4,104,NYJ,oklahoma,69.0,165.0,4.44,34.0,122.0,,,,,,,,,32.0,301.0,2.0,203.0,3085.0,26.0,0.0,0.0,9.0,0,0,0,False,skill_pass,False,True,False,False
AlleDw00,dwayne-allen-1,00-0029689,Dwayne Allen,TE,2012,3,64,IND,clemson,75.0,255.0,4.85,32.0,110.0,27.0,7.12,4.37,,,,,,,,,93.0,1079.0,12.0,12.0,11.0,86.0,0,0,4,False,skill_pass,False,False,False,False
ErtzZa00,zach-ertz-1,00-0030061,Zach Ertz,TE,2013,2,35,PHI,stanford,77.0,249.0,4.76,30.5,111.0,24.0,7.08,4.47,,,,,,,,,112.0,1434.0,15.0,57.0,40.0,181.0,3,0,8,False,skill_pass,False,False,False,False
MoncDo00,donte-moncrief-1,00-0031339,Donte Moncrief,WR,2014,3,90,IND,mississippi,74.0,221.0,4.4,39.5,132.0,13.0,7.02,4.3,,,,,,,,,156.0,2371.0,20.0,18.0,15.0,83.0,0,0,3,False,skill_pass,False,False,False,False
FiedC.00,cj-fiedorowicz-1,00-0031302,C.J. Fiedorowicz,TE,2014,3,65,HOU,iowa,77.0,265.0,4.76,31.5,116.0,25.0,7.1,4.26,,,,,,,,,91.0,899.0,10.0,6.0,6.0,51.0,0,0,2,False,skill_pass,False,False,False,False
AmarJa00,jace-amaro-1,00-0031042,Jace Amaro,TE,2014,2,49,NYJ,texas tech,77.0,265.0,4.74,33.0,118.0,28.0,7.42,4.3,,,,,,,,,138.0,1818.0,13.0,4.0,3.0,17.0,0,0,0,False,skill_pass,False,False,False,False
OsweBr00,brock-osweiler-1,00-0029682,Brock Osweiler,QB,2012,2,57,DEN,arizona st.,79.0,242.0,4.83,,,,,,412.0,680.0,5082.0,33.0,15.0,137.0,221.0,4.0,,,,14.0,7.0,49.0,0,0,1,False,skill_pass,False,True,False,False
IzzoRy00,ryan-izzo-1,00-0034439,Ryan Izzo,TE,2018,7,250,NWE,florida st.,77.0,256.0,4.94,33.0,110.0,18.0,7.15,4.43,,,,,,,,,54.0,761.0,6.0,3.0,3.0,19.0,0,0,1,False,skill_pass,False,False,False,False
GageRu00,russell-gage-1,00-0034411,Russell Gage,WR,2018,6,194,ATL,louisiana state,,,,,,,,,0.0,1.0,0.0,0.0,0.0,28.0,232.0,1.0,26.0,347.0,4.0,20.0,17.0,75.0,0,0,0,False,skill_pass,False,True,True,False
CantDy00,dylan-cantrell-1,00-0034409,Dylan Cantrell,WR,2018,6,191,LAC,texas tech,75.0,226.0,4.59,38.5,130.0,18.0,6.56,4.03,,,,,,1.0,3.0,1.0,158.0,1873.0,18.0,,,,0,0,0,False,skill_pass,True,False,False,False
RudoJa00,jake-rudock-1,00-0032431,Jake Rudock,QB,2016,6,191,DET,michigan,,,,,,,,,666.0,1080.0,7836.0,54.0,27.0,192.0,560.0,12.0,1.0,10.0,0.0,0.0,0.0,3.0,0,0,0,False,skill_pass,False,True,True,False
RiveMy00,mychal-rivera-1,00-0030514,Mychal Rivera,TE,2013,6,184,OAK,tennessee,75.0,242.0,4.81,31.0,112.0,17.0,7.17,4.43,,,,,,,,,76.0,1018.0,6.0,10.0,10.0,61.0,0,0,1,False,skill_pass,False,False,False,False
BrowJu00,justin-brown-1,00-0030466,Justin Brown,WR,2013,6,186,PIT,oklahoma,,,,,,,,,0.0,1.0,0.0,0.0,1.0,3.0,-12.0,0.0,146.0,1926.0,8.0,1.0,1.0,8.0,0,0,0,False,skill_pass,False,True,True,False
GoodMa00,marquise-goodwin-1,00-0030068,Marquise Goodwin,WR,2013,3,78,BUF,texas,69.0,183.0,4.27,,132.0,13.0,,,,,,,,46.0,405.0,3.0,120.0,1364.0,7.0,24.0,5.0,114.0,0,0,3,False,skill_pass,False,True,False,False
CoolCh00,chris-cooley-1,00-0022738,Chris Cooley,TE,2004,3,81,WAS,utah st.,75.0,265.0,4.87,33.0,115.0,22.0,7.21,4.19,,,,,,,,,117.0,1938.0,20.0,34.0,34.0,117.0,2,0,6,False,skill_pass,False,False,False,False
ConkTy00,tyler-conklin-1,00-0034270,Tyler Conklin,TE,2018,5,157,MIN,central michigan,75.0,254.0,4.8,38.0,120.0,18.0,7.13,4.23,,,,,,,,,83.0,1159.0,11.0,20.0,8.0,127.0,0,0,4,False,skill_pass,False,False,False,False
FalkLu00,luke-falk-1,00-0034412,Luke Falk,QB,2018,6,199,TEN,washington st.,76.0,215.0,,26.5,103.0,,,,1404.0,2055.0,14486.0,119.0,39.0,251.0,-400.0,4.0,,,,1.0,,3.0,0,0,0,False,skill_pass,False,True,False,False
ToilLe00,levine-toilolo-1,00-0030443,Levine Toilolo,TE,2013,4,133,ATL,stanford,80.0,260.0,4.86,31.0,113.0,17.0,7.09,4.57,,,,,,,,,50.0,763.0,10.0,8.0,6.0,124.0,0,0,5,False,skill_pass,False,False,False,False
GranJa00,jakeem-grant-1,00-0032791,Jakeem Grant,WR,2016,6,186,MIA,texas tech,,,,,,,,,1.0,1.0,72.0,1.0,0.0,33.0,199.0,2.0,254.0,3286.0,27.0,14.0,12.0,81.0,1,0,0,False,skill_pass,False,True,True,False
BarkMa00,matt-barkley-1,00-0030533,Matt Barkley,QB,2013,4,98,PHI,southern california,74.0,227.0,4.91,,,,,,1001.0,1562.0,12327.0,116.0,48.0,132.0,-113.0,6.0,,,,5.0,1.0,20.0,0,0,1,False,skill_pass,False,True,False,False
BoykMi00,miles-boykin-1,00-0035703,Miles Boykin,WR,2019,3,93,BAL,notre dame,76.0,220.0,4.42,43.5,140.0,12.0,6.77,4.07,,,,,,,,,77.0,1206.0,11.0,6.0,6.0,73.0,0,0,2,False,skill_pass,False,False,False,False
WilsMa21,mark-wilson-1,00-0022718,Mark Wilson,TE,2004,5,151,WAS,california,79.0,314.0,5.36,28.5,108.0,24.0,7.53,4.49,,,,,,,,,1.0,1.0,1.0,0.0,0.0,2.0,0,0,0,False,skill_pass,False,False,False,False
ThomJo05,jordan-thomas-6,00-0034420,Jordan Thomas,TE,2018,6,211,HOU,mississippi st.,77.0,265.0,4.74,27.0,111.0,16.0,7.5,4.75,,,,,,,,,31.0,311.0,4.0,2.0,2.0,27.0,0,0,1,False,skill_pass,False,False,False,False
SmytDu00,durham-smythe-1,00-0034798,Durham Smythe,TE,2018,4,123,MIA,notre dame,77.0,253.0,4.81,31.0,110.0,18.0,7.17,4.23,,,,,,,,,28.0,381.0,6.0,10.0,10.0,129.0,0,0,5,False,skill_pass,False,False,False,False
DissWi00,will-dissly-1,00-0034159,Will Dissly,TE,2018,4,120,SEA,washington,76.0,262.0,4.87,28.0,111.0,15.0,7.07,4.4,,,,,,,,,24.0,328.0,3.0,16.0,10.0,96.0,0,0,5,False,skill_pass,False,False,False,False
WarrKa00,kahale-warring-1,00-0035660,Kahale Warring,TE,2019,3,86,HOU,san diego st.,77.0,252.0,4.67,36.5,122.0,19.0,7.21,4.25,,,,,,,,,51.0,637.0,8.0,0.0,0.0,9.0,0,0,0,False,skill_pass,False,False,False,False
WillD.00,dj-williams-1,00-0028079,D.J. Williams,TE,2011,5,141,GNB,arkansas,74.0,245.0,4.59,33.5,111.0,20.0,7.29,4.51,,,,,,,,,149.0,1831.0,10.0,4.0,3.0,35.0,0,0,0,False,skill_pass,False,False,False,False
ClauJi00,jimmy-clausen-1,00-0027659,Jimmy Clausen,QB,2010,2,48,CAR,notre dame,75.0,222.0,4.76,,,,,,695.0,1110.0,8148.0,60.0,27.0,175.0,-355.0,5.0,,,,3.0,0.0,21.0,0,0,1,False,skill_pass,False,True,False,False
SmitMa01,marcus-smith-4,00-0026246,Marcus Smith,WR,2008,4,106,BAL,new mexico,73.0,221.0,4.51,26.5,111.0,20.0,7.1,4.42,,,,,,,,,7.0,99.0,0.0,0.0,0.0,21.0,0,0,0,False,skill_pass,False,False,False,False
